 -8.1753947e-001  1.0000000e+001
 -8.1263419e-001  1.2000000e+001
 -8.0735744e-001  1.4000000e+001
 -8.0142888e-001  1.6000000e+001
 -7.9476837e-001  1.8000000e+001
 -7.8721180e-001  2.0000000e+001
 -7.7871572e-001  2.2000000e+001
 -7.6922207e-001  2.4000000e+001
 -7.5885334e-001  2.6000000e+001
 -7.4769568e-001  2.8000000e+001
 -7.3561713e-001  3.0000000e+001
 -7.2265010e-001  3.2000000e+001
 -7.0878124e-001  3.4000000e+001
 -6.9393306e-001  3.6000000e+001
 -6.7801564e-001  3.8000000e+001
 -6.6103792e-001  4.0000000e+001
 -6.4310120e-001  4.2000000e+001
 -6.2434238e-001  4.4000000e+001
 -6.0477315e-001  4.6000000e+001
 -5.8436812e-001  4.8000000e+001
 -5.6308196e-001  5.0000000e+001
 -5.4086875e-001  5.2000000e+001
 -5.1770049e-001  5.4000000e+001
 -4.9355596e-001  5.6000000e+001
 -4.6846792e-001  5.8000000e+001
 -4.4252328e-001  6.0000000e+001
 -4.1579001e-001  6.2000000e+001
 -3.8825090e-001  6.4000000e+001
 -3.5986743e-001  6.6000000e+001
 -3.3061417e-001  6.8000000e+001
 -3.0051813e-001  7.0000000e+001
 -2.6961942e-001  7.2000000e+001
 -2.3795280e-001  7.4000000e+001
 -2.0553164e-001  7.6000000e+001
 -1.7236396e-001  7.8000000e+001
 -1.3845779e-001  8.0000000e+001
 -1.0382165e-001  8.2000000e+001
 -6.8466244e-002  8.4000000e+001
 -3.2402767e-002  8.6000000e+001
  4.3575678e-003  8.8000000e+001
  4.1803551e-002  9.0000000e+001
  7.9925659e-002  9.2000000e+001
  1.1872113e-001  9.4000000e+001
  1.5818892e-001  9.6000000e+001
  1.9832796e-001  9.8000000e+001
  2.3913720e-001  1.0000000e+002
  2.8061578e-001  1.0200000e+002
  3.2276372e-001  1.0400000e+002
  3.6558124e-001  1.0600000e+002
  4.0906854e-001  1.0800000e+002
  4.5322586e-001  1.1000000e+002
  4.9805320e-001  1.1200000e+002
  5.4354978e-001  1.1400000e+002
  5.8971462e-001  1.1600000e+002
  6.3654674e-001  1.1800000e+002
  6.8404515e-001  1.2000000e+002
  7.3220622e-001  1.2200000e+002
  7.8101568e-001  1.2400000e+002
  8.3045659e-001  1.2600000e+002
  8.8051199e-001  1.2800000e+002
  9.3116493e-001  1.3000000e+002
  9.8240223e-001  1.3200000e+002
  1.0342259e+000  1.3400000e+002
  1.0866416e+000  1.3600000e+002
  1.1396552e+000  1.3800000e+002
  1.1932725e+000  1.4000000e+002
  1.2474900e+000  1.4200000e+002
  1.3022676e+000  1.4400000e+002
  1.3575555e+000  1.4600000e+002
  1.4133044e+000  1.4800000e+002
  1.4694647e+000  1.5000000e+002
  1.5260007e+000  1.5200000e+002
  1.5829328e+000  1.5400000e+002
  1.6402955e+000  1.5600000e+002
  1.6981234e+000  1.5800000e+002
  1.7564507e+000  1.6000000e+002
  1.8153041e+000  1.6200000e+002
  1.8746785e+000  1.6400000e+002
  1.9345609e+000  1.6600000e+002
  1.9949382e+000  1.6800000e+002
  2.0557975e+000  1.7000000e+002
  2.1171314e+000  1.7200000e+002
  2.1789554e+000  1.7400000e+002
  2.2412908e+000  1.7600000e+002
  2.3041589e+000  1.7800000e+002
  2.3675809e+000  1.8000000e+002
  2.4315716e+000  1.8200000e+002
  2.4961196e+000  1.8400000e+002
  2.5612068e+000  1.8600000e+002
  2.6268152e+000  1.8800000e+002
  2.6929268e+000  1.9000000e+002
  2.7595217e+000  1.9200000e+002
  2.8265722e+000  1.9400000e+002
  2.8940485e+000  1.9600000e+002
  2.9619211e+000  1.9800000e+002
  3.0301602e+000  2.0000000e+002
  3.0987415e+000  2.0200000e+002
  3.1676623e+000  2.0400000e+002
  3.2369251e+000  2.0600000e+002
  3.3065325e+000  2.0800000e+002
  3.3764873e+000  2.1000000e+002
  3.4467919e+000  2.1200000e+002
  3.5174491e+000  2.1400000e+002
  3.5884611e+000  2.1600000e+002
  3.6598220e+000  2.1800000e+002
  3.7315179e+000  2.2000000e+002
  3.8035342e+000  2.2200000e+002
  3.8758568e+000  2.2400000e+002
  3.9484710e+000  2.2600000e+002
  4.0213627e+000  2.2800000e+002
  4.0945172e+000  2.3000000e+002
  4.1679234e+000  2.3200000e+002
  4.2415823e+000  2.3400000e+002
  4.3154980e+000  2.3600000e+002
  4.3896748e+000  2.3800000e+002
  4.4641167e+000  2.4000000e+002
  4.5388280e+000  2.4200000e+002
  4.6138128e+000  2.4400000e+002
  4.6890753e+000  2.4600000e+002
  4.7646197e+000  2.4800000e+002
  4.8404502e+000  2.5000000e+002
  5.0321829e+000  2.5500000e+002
  5.2248716e+000  2.6000000e+002
  5.4191899e+000  2.6500000e+002
  5.6150000e+000  2.7000000e+002
  5.8121266e+000  2.7500000e+002
  6.0104488e+000  2.8000000e+002
  6.2099067e+000  2.8500000e+002
  6.4104393e+000  2.9000000e+002
  6.6119846e+000  2.9500000e+002
  6.8144791e+000  3.0000000e+002
  7.0178565e+000  3.0500000e+002
  7.2220470e+000  3.1000000e+002
  7.4269770e+000  3.1500000e+002
  7.6325686e+000  3.2000000e+002
  7.8387396e+000  3.2500000e+002
  8.0454035e+000  3.3000000e+002
  8.2524697e+000  3.3500000e+002
  8.4598446e+000  3.4000000e+002
  8.6674321e+000  3.4500000e+002
  8.8751348e+000  3.5000000e+002
  9.0828554e+000  3.5500000e+002
  9.2904985e+000  3.6000000e+002
  9.4979716e+000  3.6500000e+002
  9.7051874e+000  3.7000000e+002
