  1.4001492e+001  4.9963576e-003 -8.1068399e-001 -8.1193836e-001  8.5111303e+000  5.6283122e-005
  1.4999418e+001  2.5201697e-003 -8.0782785e-001 -8.0922827e-001  8.5136501e+000  4.5656875e-005
  1.5997925e+001  3.6606148e-003 -8.0459017e-001 -8.0604157e-001  8.5164489e+000  4.7997150e-005
  1.7000834e+001  4.3404866e-003 -8.0153449e-001 -8.0287105e-001  8.5191947e+000  5.3310383e-005
  1.7998240e+001  4.3399755e-003 -7.9785649e-001 -7.9923301e-001  8.5224157e+000  5.3914411e-005
  2.0000707e+001  2.5990587e-003 -7.9012559e-001 -7.9148926e-001  8.5294885e+000  5.5785415e-005
  2.2000792e+001  3.0418665e-003 -7.8186293e-001 -7.8331709e-001  8.5377599e+000  5.5573036e-005
  2.3999211e+001  2.0385080e-003 -7.7224853e-001 -7.7361616e-001  8.5478201e+000  6.5275957e-005
  2.6000416e+001  1.2742345e-003 -7.6172711e-001 -7.6309042e-001  8.5596718e+000  5.8769463e-005
  2.7999364e+001  1.5056458e-003 -7.5071807e-001 -7.5205846e-001  8.5730406e+000  7.5701730e-005
  3.0000588e+001  8.3218654e-004 -7.3843332e-001 -7.3991017e-001  8.5889045e+000  4.9017560e-005
  3.2999074e+001  6.1677603e-004 -7.1896843e-001 -7.2035384e-001  8.6168245e+000  6.5115949e-005
  3.5999295e+001  1.1010297e-003 -6.9742498e-001 -6.9855148e-001  8.6513263e+000  4.8161336e-005
  3.9000725e+001  1.3968377e-003 -6.7322050e-001 -6.7449225e-001  8.6939633e+000  7.0666495e-005
  4.2002047e+001  1.7295587e-003 -6.4652458e-001 -6.4769729e-001  8.7457820e+000  6.8086967e-005
  4.5999965e+001  3.1699767e-003 -6.0833497e-001 -6.0947033e-001  8.8272035e+000  6.7909735e-005
  5.0000857e+001  7.8125908e-004 -5.6684196e-001 -5.6803800e-001  8.9244232e+000  9.1547279e-005
  5.5000945e+001  6.6869480e-004 -5.0930468e-001 -5.1024809e-001  9.0707934e+000  9.5560289e-005
  6.0000593e+001  6.0944936e-004 -4.4593483e-001 -4.4686422e-001  9.2443120e+000  1.1440532e-004
  6.6000692e+001  3.8266810e-004 -3.6326785e-001 -3.6421274e-001  9.4847548e+000  9.0220013e-005
  7.2001119e+001  5.3475741e-004 -2.7192149e-001 -2.7282980e-001  9.7613117e+000  7.0446756e-005
  8.0000634e+001  4.6104104e-004 -1.4125400e-001 -1.4214222e-001  1.0171719e+001  8.4785116e-005
  9.0000770e+001  8.4964630e-004  3.9161027e-002  3.8453062e-002  1.0749656e+001  1.4223180e-004
  1.0000217e+002  7.4465815e-004  2.3689231e-001  2.3624204e-001  1.1385564e+001  1.5115246e-004
  1.1000111e+002  4.2139966e-004  4.5173431e-001  4.5117662e-001  1.2065427e+001  1.1432746e-004
  1.2000145e+002  2.8095429e-004  6.8297654e-001  6.8230606e-001  1.2781331e+001  1.1986185e-004
  1.3000071e+002  6.3532402e-004  9.3017494e-001  9.2943930e-001  1.3524409e+001  1.0189823e-004
  1.4000148e+002  7.1976307e-004  1.1925274e+000  1.1918247e+000  1.4287864e+001  1.1663383e-004
  1.5000309e+002  4.8496081e-004  1.4679928e+000  1.4672711e+000  1.5062296e+001  1.6068611e-004
  1.6000197e+002  2.2888403e-004  1.7552149e+000  1.7545094e+000  1.5841414e+001  1.2918031e-004
  1.7000087e+002  5.8847359e-004  2.0536632e+000  2.0528089e+000  1.6624322e+001  1.1346369e-004
  1.8000246e+002  3.1128660e-004  2.3653409e+000  2.3644799e+000  1.7414197e+001  1.3230018e-004
  1.9000169e+002  6.8184632e-004  2.6903420e+000  2.6895434e+000  1.8210886e+001  1.3405089e-004
  2.0000265e+002  5.7482470e-004  3.0262174e+000  3.0253667e+000  1.9011120e+001  1.4573107e-004
  2.1500432e+002  4.8817488e-004  3.5479963e+000  3.5472155e+000  2.0207527e+001  1.7843896e-004
  2.3000545e+002  4.6885345e-004  4.0880610e+000  4.0872477e+000  2.1397435e+001  1.9166442e-004
  2.5000562e+002  4.8501194e-004  4.8325146e+000  4.8317906e+000  2.2972234e+001  1.3747745e-004
  2.7000984e+002  1.2185006e-003  5.6054105e+000  5.6045442e+000  2.4541143e+001  9.0504175e-005
  2.9001030e+002  2.7963119e-003  6.3999712e+000  6.3990229e+000  2.6100779e+001  1.9049109e-004
  3.1000965e+002  6.2483975e-004  7.2026726e+000  7.2020362e+000  2.7635991e+001  1.6401517e-004
