 -8.1979407e-001  1.0000000e+001
 -8.1426427e-001  1.2000000e+001
 -8.0858975e-001  1.4000000e+001
 -8.0249706e-001  1.6000000e+001
 -7.9575559e-001  1.8000000e+001
 -7.8820737e-001  2.0000000e+001
 -7.7971841e-001  2.2000000e+001
 -7.7013721e-001  2.4000000e+001
 -7.5959789e-001  2.6000000e+001
 -7.4823883e-001  2.8000000e+001
 -7.3604112e-001  3.0000000e+001
 -7.2295991e-001  3.2000000e+001
 -7.0884282e-001  3.4000000e+001
 -6.9366256e-001  3.6000000e+001
 -6.7750718e-001  3.8000000e+001
 -6.6031340e-001  4.0000000e+001
 -6.4213709e-001  4.2000000e+001
 -6.2315081e-001  4.4000000e+001
 -6.0337340e-001  4.6000000e+001
 -5.8277521e-001  4.8000000e+001
 -5.6129154e-001  5.0000000e+001
 -5.3885929e-001  5.2000000e+001
 -5.1545658e-001  5.4000000e+001
 -4.9107412e-001  5.6000000e+001
 -4.6575407e-001  5.8000000e+001
 -4.3959011e-001  6.0000000e+001
 -4.1264947e-001  6.2000000e+001
 -3.8488426e-001  6.4000000e+001
 -3.5621774e-001  6.6000000e+001
 -3.2662634e-001  6.8000000e+001
 -2.9630002e-001  7.0000000e+001
 -2.6548229e-001  7.2000000e+001
 -2.3433902e-001  7.4000000e+001
 -2.0272396e-001  7.6000000e+001
 -1.7041247e-001  7.8000000e+001
 -1.3717988e-001  8.0000000e+001
 -1.0285696e-001  8.2000000e+001
 -6.7497227e-002  8.4000000e+001
 -3.1210216e-002  8.6000000e+001
  5.8945440e-003  8.8000000e+001
  4.3707525e-002  9.0000000e+001
  8.2139744e-002  9.2000000e+001
  1.2118489e-001  9.4000000e+001
  1.6085745e-001  9.6000000e+001
  2.0117188e-001  9.8000000e+001
  2.4214269e-001  1.0000000e+002
  2.8378088e-001  1.0200000e+002
  3.2608360e-001  1.0400000e+002
  3.6904448e-001  1.0600000e+002
  4.1265717e-001  1.0800000e+002
  4.5691532e-001  1.1000000e+002
  5.0181528e-001  1.1200000e+002
  5.4736431e-001  1.1400000e+002
  5.9357243e-001  1.1600000e+002
  6.4044965e-001  1.1800000e+002
  6.8800596e-001  1.2000000e+002
  7.3624649e-001  1.2200000e+002
  7.8515676e-001  1.2400000e+002
  8.3471731e-001  1.2600000e+002
  8.8490874e-001  1.2800000e+002
  9.3571159e-001  1.3000000e+002
  9.8710742e-001  1.3200000e+002
  1.0390816e+000  1.3400000e+002
  1.0916206e+000  1.3600000e+002
  1.1447107e+000  1.3800000e+002
  1.1983384e+000  1.4000000e+002
  1.2524888e+000  1.4200000e+002
  1.3071425e+000  1.4400000e+002
  1.3622787e+000  1.4600000e+002
  1.4178768e+000  1.4800000e+002
  1.4739161e+000  1.5000000e+002
  1.5303815e+000  1.5200000e+002
  1.5872811e+000  1.5400000e+002
  1.6446283e+000  1.5600000e+002
  1.7024368e+000  1.5800000e+002
  1.7607202e+000  1.6000000e+002
  1.8194909e+000  1.6200000e+002
  1.8787565e+000  1.6400000e+002
  1.9385233e+000  1.6600000e+002
  1.9987978e+000  1.6800000e+002
  2.0595861e+000  1.7000000e+002
  2.1208921e+000  1.7200000e+002
  2.1827094e+000  1.7400000e+002
  2.2450287e+000  1.7600000e+002
  2.3078410e+000  1.7800000e+002
  2.3711372e+000  1.8000000e+002
  2.4349082e+000  1.8200000e+002
  2.4991447e+000  1.8400000e+002
  2.5638377e+000  1.8600000e+002
  2.6289778e+000  1.8800000e+002
  2.6945559e+000  1.9000000e+002
  2.7605622e+000  1.9200000e+002
  2.8269843e+000  1.9400000e+002
  2.8938091e+000  1.9600000e+002
  2.9610238e+000  1.9800000e+002
  3.0286152e+000  2.0000000e+002
  3.0965732e+000  2.0200000e+002
  3.1648985e+000  2.0400000e+002
  3.2335949e+000  2.0600000e+002
  3.3026660e+000  2.0800000e+002
  3.3721155e+000  2.1000000e+002
  3.4419471e+000  2.1200000e+002
  3.5121644e+000  2.1400000e+002
  3.5827704e+000  2.1600000e+002
  3.6537547e+000  2.1800000e+002
  3.7250926e+000  2.2000000e+002
