 -8.1068997e-001  1.0000000e+001
 -8.0522849e-001  1.2000000e+001
 -7.9976689e-001  1.4000000e+001
 -7.9393764e-001  1.6000000e+001
 -7.8739901e-001  1.8000000e+001
 -7.8000894e-001  2.0000000e+001
 -7.7169626e-001  2.2000000e+001
 -7.6235284e-001  2.4000000e+001
 -7.5185644e-001  2.6000000e+001
 -7.3996341e-001  2.8000000e+001
 -7.2625124e-001  3.0000000e+001
 -7.1127038e-001  3.2000000e+001
 -6.9687269e-001  3.4000000e+001
 -6.8310900e-001  3.6000000e+001
 -6.6831155e-001  3.8000000e+001
 -6.5228755e-001  4.0000000e+001
 -6.3517634e-001  4.2000000e+001
 -6.1705019e-001  4.4000000e+001
 -5.9793359e-001  4.6000000e+001
 -5.7783518e-001  4.8000000e+001
 -5.5674545e-001  5.0000000e+001
 -5.3465846e-001  5.2000000e+001
 -5.1160062e-001  5.4000000e+001
 -4.8760385e-001  5.6000000e+001
 -4.6263979e-001  5.8000000e+001
 -4.3661973e-001  6.0000000e+001
 -4.0951359e-001  6.2000000e+001
 -3.8153634e-001  6.4000000e+001
 -3.5296423e-001  6.6000000e+001
 -3.2399325e-001  6.8000000e+001
 -2.9449820e-001  7.0000000e+001
 -2.6427356e-001  7.2000000e+001
 -2.3315424e-001  7.4000000e+001
 -2.0113654e-001  7.6000000e+001
 -1.6825712e-001  7.8000000e+001
 -1.3455264e-001  8.0000000e+001
 -1.0005790e-001  8.2000000e+001
 -6.4800223e-002  8.4000000e+001
 -2.8805079e-002  8.6000000e+001
  7.9020700e-003  8.8000000e+001
  4.5295759e-002  9.0000000e+001
  8.3354312e-002  9.2000000e+001
  1.2207122e-001  9.4000000e+001
  1.6144375e-001  9.6000000e+001
  2.0146919e-001  9.8000000e+001
  2.4214482e-001  1.0000000e+002
  2.8346851e-001  1.0200000e+002
  3.2544054e-001  1.0400000e+002
  3.6806181e-001  1.0600000e+002
  4.1133318e-001  1.0800000e+002
  4.5525553e-001  1.1000000e+002
  4.9982956e-001  1.1200000e+002
  5.4505512e-001  1.1400000e+002
  5.9093190e-001  1.1600000e+002
  6.3745957e-001  1.1800000e+002
  6.8463780e-001  1.2000000e+002
  7.3246585e-001  1.2200000e+002
  7.8094136e-001  1.2400000e+002
  8.3006153e-001  1.2600000e+002
  8.7982359e-001  1.2800000e+002
  9.3022475e-001  1.3000000e+002
  9.8125682e-001  1.3200000e+002
  1.0328899e+000  1.3400000e+002
  1.0850887e+000  1.3600000e+002
  1.1378180e+000  1.3800000e+002
  1.1910423e+000  1.4000000e+002
  1.2447323e+000  1.4200000e+002
  1.2988821e+000  1.4400000e+002
  1.3534914e+000  1.4600000e+002
  1.4085604e+000  1.4800000e+002
  1.4640888e+000  1.5000000e+002
  1.5200772e+000  1.5200000e+002
  1.5765289e+000  1.5400000e+002
  1.6334477e+000  1.5600000e+002
  1.6908374e+000  1.5800000e+002
  1.7487019e+000  1.6000000e+002
  1.8070465e+000  1.6200000e+002
  1.8658826e+000  1.6400000e+002
  1.9252230e+000  1.6600000e+002
  1.9850807e+000  1.6800000e+002
  2.0454685e+000  1.7000000e+002
